CustomerID,InvoiceDate,Recency,Frequency,Monetary,KMeans_Cluster,Hier_Cluster,DBSCAN_Cluster,Customer_Quality
15252,2011-09-06 14:15:00,96,2,740.78,1,2,4,Churn Risk
15253,2011-12-09 12:32:00,2,2,466.75,0,2,2,Low-Value
15254,2011-04-08 15:04:00,247,1,300.36,1,2,1,Medium-Value
15255,2011-04-10 12:43:00,245,1,890.85,1,2,1,Medium-Value
15257,2011-01-03 12:58:00,342,1,317.15,1,2,1,Medium-Value
15258,2011-06-05 14:16:00,189,1,315.66,1,2,1,Medium-Value
15260,2011-06-06 11:59:00,188,3,808.38,1,2,0,High-Value
15264,2011-06-10 13:49:00,184,1,393.74,1,2,1,Medium-Value
15265,2011-11-07 14:46:00,34,1,793.88,1,2,1,Medium-Value
15266,2011-05-01 13:40:00,224,1,119.3,1,2,1,Medium-Value
15267,2011-12-10 11:09:00,1,3,1527.76,0,2,3,Potential
15270,2011-11-02 11:36:00,39,3,1013.5,0,2,0,High-Value
15271,2011-12-06 15:31:00,5,8,1328.66,0,0,3,Potential
15274,2011-05-12 16:57:00,213,1,332.58000000000004,1,2,1,Medium-Value
15275,2011-02-11 11:20:00,303,1,615.14,1,2,1,Medium-Value
15276,2011-04-10 16:39:00,245,1,135.31,1,2,1,Medium-Value
15281,2011-12-10 09:10:00,1,3,1025.19,0,2,3,Potential
15288,2011-07-07 10:28:00,157,2,548.01,1,2,4,Churn Risk
15289,2011-10-11 13:49:00,61,2,617.25,1,2,4,Churn Risk
15290,2011-08-11 17:19:00,122,7,3202.81,0,2,0,High-Value
15291,2011-12-06 11:41:00,5,10,3157.42,0,0,3,Potential
15296,2011-11-05 13:18:00,36,2,878.26,0,2,4,Churn Risk
15297,2011-10-11 14:38:00,61,2,380.26,1,2,4,Churn Risk
15298,2011-08-09 08:56:00,124,5,2145.34,0,2,0,High-Value
15299,2011-03-10 14:19:00,276,5,3307.01,0,2,0,High-Value
15300,2011-06-10 17:08:00,184,1,496.44,1,2,1,Medium-Value
15301,2011-05-06 15:54:00,219,3,1345.28,0,2,0,High-Value
15304,2011-10-10 10:23:00,62,4,391.5,0,2,0,High-Value
15306,2011-08-09 12:47:00,124,2,829.73,1,2,4,Churn Risk
15307,2011-05-09 11:38:00,216,1,205.3,1,2,1,Medium-Value
15308,2011-10-03 13:08:00,69,1,310.47,1,2,1,Medium-Value
15311,2011-12-10 12:24:00,1,41,32300.0,0,0,-1,Noise/Outlier
15312,2011-08-05 15:22:00,128,1,318.15999999999997,1,2,1,Medium-Value
15315,2011-06-10 12:51:00,184,1,336.96,1,2,1,Medium-Value
15318,2011-06-12 11:30:00,182,1,312.62,1,2,1,Medium-Value
15319,2011-01-03 12:48:00,342,1,204.5,1,2,1,Medium-Value
15326,2011-10-01 11:38:00,71,1,311.71,1,2,1,Medium-Value
15330,2011-10-10 12:30:00,62,2,714.96,1,2,4,Churn Risk
15332,2010-08-12 14:43:00,486,4,1661.06,0,2,0,High-Value
15334,2011-06-07 11:22:00,187,1,127.53,1,2,1,Medium-Value
15339,2011-04-10 12:51:00,245,1,316.17,1,2,1,Medium-Value
15342,2011-02-08 10:19:00,306,1,406.09,1,2,1,Medium-Value
15344,2011-09-12 10:45:00,90,2,255.25,1,2,4,Churn Risk
15346,2011-11-01 11:18:00,40,1,252.42000000000002,1,2,1,Medium-Value
15347,2010-08-12 15:25:00,486,1,201.60000000000002,1,2,1,Medium-Value
15349,2011-05-06 15:46:00,219,2,473.81,1,2,4,Churn Risk
15350,2010-01-12 13:33:00,698,1,115.65,1,2,1,Medium-Value
15351,2011-11-10 14:54:00,31,4,772.44,0,2,0,High-Value
15353,2010-07-12 11:49:00,517,1,311.65,1,2,1,Medium-Value
15355,2011-10-11 13:44:00,61,1,150.8,1,2,1,Medium-Value
15356,2011-08-11 13:11:00,122,5,1252.49,0,2,0,High-Value
15358,2011-12-09 09:57:00,2,11,5004.54,0,0,3,Potential
15363,2010-02-12 12:28:00,667,1,326.0,1,2,1,Medium-Value
15364,2011-05-09 09:46:00,216,1,581.39,1,2,1,Medium-Value
15365,2011-04-09 15:37:00,246,1,752.6700000000001,1,2,1,Medium-Value
15367,2011-09-03 13:53:00,99,2,1416.18,1,2,4,Churn Risk
15370,2011-11-10 10:22:00,31,2,217.2,1,2,4,Churn Risk
15373,2011-01-12 15:05:00,333,2,679.83,1,2,4,Churn Risk
15374,2011-03-08 09:59:00,278,1,168.0,1,2,1,Medium-Value
15376,2011-01-05 13:45:00,340,1,654.17,1,2,1,Medium-Value
15379,2011-09-03 13:50:00,99,3,1341.3700000000001,0,2,0,High-Value
15380,2011-01-12 12:13:00,333,2,615.4000000000001,1,2,4,Churn Risk
15381,2011-10-05 11:55:00,67,1,314.55,1,2,1,Medium-Value
15382,2011-08-06 11:57:00,127,2,539.1,1,2,4,Churn Risk
15386,2011-06-06 13:47:00,188,1,394.14,1,2,1,Medium-Value
15392,2011-12-09 10:01:00,2,3,1196.55,0,2,3,Potential
15393,2011-03-03 16:58:00,283,1,124.10000000000001,1,2,1,Medium-Value
15399,2011-08-12 13:04:00,121,1,266.64,1,2,1,Medium-Value
15400,2011-08-09 13:57:00,124,4,649.0,0,2,0,High-Value
15405,2011-03-06 14:44:00,280,1,349.1,1,2,1,Medium-Value
15406,2011-11-02 16:20:00,39,2,510.71000000000004,1,2,4,Churn Risk
15407,2011-09-06 11:32:00,96,4,1056.44,0,2,0,High-Value
15410,2011-02-08 08:49:00,306,2,727.48,1,2,4,Churn Risk
15411,2011-10-06 12:30:00,66,2,382.21,1,2,4,Churn Risk
15414,2011-11-04 13:45:00,37,2,421.5,1,2,4,Churn Risk
15416,2011-07-07 18:29:00,156,3,3085.13,0,2,0,High-Value
15421,2011-12-10 09:20:00,1,4,950.36,0,2,3,Potential
15423,2011-01-11 14:01:00,334,1,43.5,1,2,1,Medium-Value
15426,2011-06-11 13:59:00,183,3,749.67,1,2,0,High-Value
15427,2011-06-11 14:29:00,183,2,1112.11,1,2,4,Churn Risk
15433,2011-10-05 10:45:00,67,1,160.66,1,2,1,Medium-Value
15434,2011-08-11 08:18:00,122,2,454.20000000000005,1,2,4,Churn Risk
15442,2011-05-04 12:24:00,221,1,594.0,1,2,1,Medium-Value
15443,2011-08-12 10:40:00,121,1,379.51,1,2,1,Medium-Value
15449,2011-07-06 16:42:00,158,1,301.78,1,2,1,Medium-Value
15450,2011-09-11 17:11:00,91,1,429.84,1,2,1,Medium-Value
15452,2011-10-11 12:13:00,61,1,125.4,1,2,1,Medium-Value
15453,2011-08-12 10:59:00,121,4,910.59,0,2,0,High-Value
15454,2010-12-12 14:21:00,364,1,179.1,1,2,1,Medium-Value
15456,2011-01-03 13:51:00,342,2,204.0,1,2,4,Churn Risk
15462,2011-06-09 13:11:00,185,2,169.8,1,2,4,Churn Risk
15463,2011-10-11 12:57:00,61,1,126.14,1,2,1,Medium-Value
15464,2011-05-01 15:56:00,224,1,1048.85,1,2,1,Medium-Value
15465,2011-12-06 11:07:00,5,7,2168.66,0,0,3,Potential
15467,2011-10-07 14:42:00,65,1,288.42,1,2,1,Medium-Value
15469,2011-11-08 16:54:00,33,1,304.3,1,2,1,Medium-Value
15471,2011-07-12 14:12:00,152,1,469.48,1,2,1,Medium-Value
15473,2011-12-10 14:43:00,1,6,1363.2,0,2,3,Potential
15482,2011-03-11 19:15:00,274,2,2629.3999999999996,1,2,4,Churn Risk
15483,2011-01-07 13:07:00,338,3,118.96,1,2,0,High-Value
15484,2011-08-12 15:03:00,121,1,674.25,1,2,1,Medium-Value
15485,2011-09-11 14:31:00,91,3,2575.0,0,2,0,High-Value
15488,2011-08-09 10:11:00,124,1,91.32000000000001,1,2,1,Medium-Value
15489,2011-12-05 12:54:00,6,1,348.26,1,2,5,New Customers
15491,2011-05-09 15:56:00,216,2,921.6300000000001,1,2,4,Churn Risk
15492,2011-11-11 14:53:00,30,1,171.72,1,2,1,Medium-Value
15493,2011-07-11 12:04:00,153,3,1095.54,0,2,0,High-Value
15494,2011-10-08 15:29:00,64,1,1127.38,1,2,1,Medium-Value
15498,2011-12-05 12:49:00,6,12,6030.88,0,0,3,Potential
15500,2011-01-12 13:47:00,333,1,266.26,1,2,1,Medium-Value
15502,2011-11-09 11:58:00,32,10,9736.98,0,0,0,High-Value
15503,2010-12-12 10:57:00,364,1,147.09,1,2,1,Medium-Value
15505,2011-07-07 13:33:00,157,2,1446.18,1,2,4,Churn Risk
15508,2011-04-05 15:41:00,250,4,481.8,1,2,0,High-Value
15511,2011-01-11 15:55:00,334,1,229.8,1,2,1,Medium-Value
15512,2011-07-07 10:20:00,157,1,19.799999999999997,1,2,1,Medium-Value
15513,2011-12-05 08:42:00,6,10,7650.21,0,0,3,Potential
15514,2011-06-11 12:12:00,183,6,2455.31,0,2,0,High-Value
15518,2011-11-01 13:06:00,40,6,1698.61,0,2,0,High-Value
15520,2011-08-12 10:58:00,121,1,343.5,1,2,1,Medium-Value
15521,2011-11-05 12:59:00,36,5,1401.8899999999999,0,2,0,High-Value
15522,2011-07-11 11:26:00,153,1,138.94,1,2,1,Medium-Value
15525,2011-07-12 14:43:00,152,2,628.62,1,2,4,Churn Risk
15526,2011-06-11 15:04:00,183,2,148.44,1,2,4,Churn Risk
15527,2011-11-09 12:56:00,32,4,1485.64,0,2,0,High-Value
15529,2011-09-03 12:35:00,99,5,1330.8,0,2,0,High-Value
15530,2011-07-04 11:16:00,160,1,553.13,1,2,1,Medium-Value
15531,2011-09-11 17:47:00,90,2,2007.44,0,2,4,Churn Risk
15533,2011-11-09 15:41:00,32,1,449.65999999999997,1,2,1,Medium-Value
15539,2011-02-12 13:36:00,302,1,538.46,1,2,1,Medium-Value
15544,2011-12-08 09:10:00,3,6,2535.27,0,0,3,Potential
15545,2010-03-12 17:28:00,638,1,135.32999999999998,1,2,1,Medium-Value
15547,2011-11-09 15:44:00,32,5,2498.7599999999998,0,2,0,High-Value
15549,2011-05-07 12:47:00,218,1,689.58,1,2,1,Medium-Value
15550,2011-11-02 12:49:00,39,2,280.25,1,2,4,Churn Risk
15551,2011-03-11 12:37:00,275,1,436.06,1,2,1,Medium-Value
15552,2011-06-05 14:47:00,189,1,90.12,1,2,1,Medium-Value
15553,2011-10-10 14:02:00,62,1,437.23,1,2,1,Medium-Value
15554,2011-07-03 09:00:00,161,1,217.2,1,2,1,Medium-Value
15555,2011-12-10 15:06:00,1,8,2536.88,0,0,3,Potential
15557,2011-11-11 12:46:00,30,1,473.65000000000003,1,2,1,Medium-Value
15561,2011-08-05 11:38:00,128,1,265.75,1,2,1,Medium-Value
15568,2011-07-12 11:27:00,152,1,335.77,1,2,1,Medium-Value
15569,2011-11-01 13:26:00,40,1,288.5,1,2,1,Medium-Value
15570,2011-10-02 13:34:00,70,5,1978.96,0,2,0,High-Value
15571,2011-06-11 11:32:00,183,1,196.43,1,2,1,Medium-Value
15572,2011-06-03 14:50:00,191,4,1071.02,0,2,0,High-Value
15573,2011-08-11 11:38:00,122,1,196.75,1,2,1,Medium-Value
15574,2010-02-12 15:46:00,667,1,375.65,1,2,1,Medium-Value
15576,2011-02-11 12:03:00,303,1,940.6700000000001,1,2,1,Medium-Value
15577,2011-11-07 17:03:00,34,3,258.88,1,2,0,High-Value
15579,2011-02-10 12:45:00,304,1,149.0,1,2,1,Medium-Value
15581,2011-11-08 09:38:00,33,6,3390.01,0,2,0,High-Value
15582,2011-03-05 13:36:00,281,1,303.61,1,2,1,Medium-Value
15587,2011-11-09 12:10:00,32,1,344.88,1,2,1,Medium-Value
15589,2011-02-02 10:46:00,312,1,184.95,1,2,1,Medium-Value
15594,2011-09-11 16:26:00,91,2,702.86,1,2,4,Churn Risk
15596,2011-09-05 10:02:00,97,3,1014.54,0,2,0,High-Value
15597,2011-04-11 13:26:00,244,1,324.57,1,2,1,Medium-Value
15601,2011-11-09 15:20:00,32,5,2417.3,0,2,0,High-Value
15602,2011-11-11 14:09:00,30,4,458.43,0,2,0,High-Value
15605,2011-11-09 10:39:00,32,4,1015.48,0,2,0,High-Value
15606,2011-12-08 15:00:00,3,4,1384.68,0,2,3,Potential
15607,2011-07-01 12:44:00,163,1,104.76,1,2,1,Medium-Value
15608,2011-11-11 13:20:00,30,4,1093.68,0,2,0,High-Value
15609,2011-08-06 13:00:00,127,1,298.48,1,2,1,Medium-Value
15611,2011-09-01 11:32:00,101,3,304.6,1,2,0,High-Value
15612,2011-09-10 12:49:00,92,2,195.15,1,2,4,Churn Risk
15615,2011-11-05 12:32:00,36,9,4307.32,0,0,0,High-Value
15618,2011-08-09 12:57:00,124,3,554.02,1,2,0,High-Value
15620,2011-03-05 11:22:00,281,1,450.52,1,2,1,Medium-Value
15621,2011-05-12 14:01:00,213,2,248.07,1,2,4,Churn Risk
15622,2011-02-03 13:42:00,311,1,576.0,1,2,1,Medium-Value
15625,2011-01-08 10:23:00,337,1,301.14,1,2,1,Medium-Value
15628,2011-10-06 08:50:00,66,6,1872.98,0,2,0,High-Value
15632,2011-10-08 10:57:00,64,4,1745.52,0,2,0,High-Value
15636,2011-11-09 11:17:00,32,2,724.76,0,2,4,Churn Risk
15640,2011-11-01 09:48:00,40,7,5619.63,0,0,0,High-Value
15641,2011-02-03 13:03:00,311,1,453.79,1,2,1,Medium-Value
15643,2011-02-03 14:34:00,311,3,664.0,1,2,0,High-Value
15646,2011-07-04 09:12:00,160,3,447.64000000000004,1,2,0,High-Value
15649,2011-07-01 13:34:00,163,2,816.0,1,2,4,Churn Risk
15651,2011-03-11 08:41:00,275,2,418.98,1,2,4,Churn Risk
15652,2011-09-09 14:22:00,93,1,337.74,1,2,1,Medium-Value
15653,2011-08-09 10:49:00,124,1,829.4399999999999,1,2,1,Medium-Value
15655,2011-10-04 15:25:00,68,1,560.67,1,2,1,Medium-Value
15656,2011-03-05 12:17:00,281,1,63.910000000000004,1,2,1,Medium-Value
15658,2011-03-02 12:12:00,284,3,583.9000000000001,1,2,0,High-Value
15660,2011-01-03 13:45:00,342,2,364.3,1,2,4,Churn Risk
15661,2011-05-01 12:32:00,224,1,116.0,1,2,1,Medium-Value
15665,2011-10-04 15:09:00,68,1,1476.22,1,2,1,Medium-Value
15668,2011-06-05 10:39:00,189,1,76.32000000000001,1,2,1,Medium-Value
15671,2011-11-04 11:45:00,37,3,1315.72,0,2,0,High-Value
15673,2011-12-09 16:12:00,2,3,1911.07,0,2,3,Potential
15674,2011-10-05 10:39:00,67,3,1024.54,0,2,0,High-Value
15675,2011-07-07 19:14:00,156,2,225.39,1,2,4,Churn Risk
15676,2011-04-11 14:19:00,244,2,3267.84,0,2,4,Churn Risk
15679,2011-10-06 08:24:00,66,3,734.66,0,2,0,High-Value
15680,2010-08-12 14:43:00,486,1,478.89,1,2,1,Medium-Value
15681,2011-11-11 17:10:00,30,4,1183.02,0,2,0,High-Value
15687,2011-06-06 09:13:00,188,4,1469.42,0,2,0,High-Value
15689,2011-12-08 09:37:00,3,1,150.6,1,2,5,New Customers
15690,2011-05-12 15:59:00,213,1,128.76,1,2,1,Medium-Value
15691,2011-01-04 15:13:00,341,1,136.8,1,2,1,Medium-Value
15692,2011-11-11 14:12:00,30,1,191.04,1,2,1,Medium-Value
15694,2011-10-11 15:57:00,61,8,4404.57,0,0,0,High-Value
15696,2011-06-11 14:02:00,183,3,1262.1000000000001,0,2,0,High-Value
15701,2011-07-12 14:39:00,152,2,574.07,1,2,4,Churn Risk
15704,2011-08-05 12:42:00,128,2,1507.32,1,2,4,Churn Risk
15706,2011-07-10 10:09:00,154,2,181.8,1,2,4,Churn Risk
15707,2011-06-10 15:53:00,184,2,496.17,1,2,4,Churn Risk
15708,2011-09-01 11:43:00,101,3,1226.3,0,2,0,High-Value
15709,2011-01-03 10:38:00,342,1,133.25,1,2,1,Medium-Value
15712,2011-09-06 15:48:00,96,1,158.85,1,2,1,Medium-Value
15713,2010-08-12 15:16:00,486,1,171.15,1,2,1,Medium-Value
15716,2010-05-12 12:26:00,578,1,547.1,1,2,1,Medium-Value
15719,2011-07-11 12:29:00,153,10,3884.94,0,0,0,High-Value
15722,2011-05-06 12:12:00,219,3,1244.3600000000001,1,2,0,High-Value
15723,2010-10-12 11:12:00,425,1,203.1,1,2,1,Medium-Value
15727,2011-12-01 15:06:00,10,2,1339.2,0,2,2,Low-Value
15729,2011-11-05 12:36:00,36,1,85.0,1,2,1,Medium-Value
15730,2011-08-09 14:28:00,124,2,653.45,1,2,4,Churn Risk
15732,2011-11-05 14:24:00,36,2,294.12,1,2,4,Churn Risk
15733,2011-02-03 09:05:00,311,1,162.3,1,2,1,Medium-Value
15737,2011-11-04 10:01:00,37,4,729.73,0,2,0,High-Value
15738,2011-09-06 10:48:00,96,5,1549.43,0,2,0,High-Value
15739,2011-04-10 13:42:00,245,1,449.12,1,2,1,Medium-Value
15743,2011-08-06 10:14:00,127,2,460.11,1,2,4,Churn Risk
15745,2011-06-11 10:47:00,183,1,309.53000000000003,1,2,1,Medium-Value
15747,2011-11-08 14:04:00,33,1,306.82,1,2,1,Medium-Value
15749,2011-11-01 12:57:00,40,2,22998.4,0,0,-1,Noise/Outlier
15750,2011-07-12 12:34:00,152,5,1273.01,0,2,0,High-Value
15752,2011-07-09 15:52:00,155,4,1525.7,0,2,0,High-Value
15753,2011-08-02 12:41:00,131,1,79.2,1,2,1,Medium-Value
15754,2011-07-04 12:24:00,160,1,91.8,1,2,1,Medium-Value
15755,2011-12-09 15:19:00,2,1,330.92,0,2,5,New Customers
15756,2011-10-07 11:19:00,65,4,532.96,0,2,0,High-Value
15757,2011-06-05 11:40:00,189,2,714.42,1,2,4,Churn Risk
15759,2011-05-05 15:13:00,220,1,68.0,1,2,1,Medium-Value
15762,2011-05-10 16:15:00,215,1,268.44,1,2,1,Medium-Value
15763,2011-08-11 09:44:00,122,1,564.4300000000001,1,2,1,Medium-Value
15764,2011-12-09 17:58:00,1,4,1697.8700000000001,0,2,3,Potential
15766,2011-06-10 17:03:00,184,1,315.06,1,2,1,Medium-Value
15769,2011-09-11 11:55:00,91,10,21802.68,0,0,-1,Noise/Outlier
15773,2011-04-12 12:48:00,243,1,635.6800000000001,1,2,1,Medium-Value
15774,2011-02-10 12:04:00,304,1,270.8,1,2,1,Medium-Value
15775,2011-08-04 12:56:00,129,1,104.9,1,2,1,Medium-Value
15777,2011-12-04 16:43:00,7,1,293.96,1,2,5,New Customers
15780,2011-11-04 09:18:00,37,2,298.13,1,2,4,Churn Risk
15781,2011-07-02 09:15:00,162,1,83.35,1,2,1,Medium-Value
15782,2011-11-09 14:29:00,32,1,1638.3400000000001,1,2,1,Medium-Value
15785,2011-07-11 11:33:00,153,3,998.5699999999999,1,2,0,High-Value
15787,2011-09-10 13:11:00,92,1,492.05,1,2,1,Medium-Value
15796,2011-10-02 15:40:00,70,4,1318.17,0,2,0,High-Value
15797,2011-09-05 16:38:00,97,2,1825.2,0,2,4,Churn Risk
15799,2011-09-01 15:13:00,101,2,481.24,1,2,4,Churn Risk
15800,2011-07-04 12:39:00,160,1,244.5,1,2,1,Medium-Value
15801,2011-10-10 15:42:00,62,1,869.98,1,2,1,Medium-Value
15804,2011-09-12 12:31:00,90,4,1392.63,0,2,0,High-Value
15805,2011-08-11 09:07:00,122,6,1053.6100000000001,0,2,0,High-Value
15806,2011-08-03 09:24:00,130,2,521.88,1,2,4,Churn Risk
15808,2011-06-02 14:33:00,192,3,2506.57,0,2,0,High-Value
15809,2011-10-02 11:16:00,70,3,331.26,1,2,0,High-Value
15811,2010-09-12 15:29:00,455,1,289.85,1,2,1,Medium-Value
15812,2011-11-07 12:30:00,34,2,822.48,0,2,4,Churn Risk
15814,2011-03-11 14:42:00,275,1,456.23999999999995,1,2,1,Medium-Value
15815,2011-11-05 15:17:00,36,3,1192.98,0,2,0,High-Value
15819,2011-08-03 09:45:00,130,1,639.64,1,2,1,Medium-Value
15821,2011-09-10 13:28:00,92,1,254.18,1,2,1,Medium-Value
15822,2011-06-12 14:50:00,182,1,445.27,1,2,1,Medium-Value
15823,2010-02-12 15:08:00,667,1,15.0,1,2,1,Medium-Value
15827,2011-09-06 13:37:00,96,8,874.96,0,2,0,High-Value
15829,2011-01-09 16:45:00,336,1,310.7,1,2,1,Medium-Value
15830,2011-02-11 10:40:00,303,1,576.0,1,2,1,Medium-Value
15831,2011-12-10 13:14:00,1,2,491.82,0,2,2,Low-Value
15834,2011-07-03 17:55:00,160,2,1281.37,1,2,4,Churn Risk
15837,2011-06-10 09:01:00,184,1,391.98,1,2,1,Medium-Value
15838,2011-10-08 10:53:00,64,9,23307.78,0,0,-1,Noise/Outlier
15839,2011-06-11 13:54:00,183,1,258.13,1,2,1,Medium-Value
15840,2011-12-10 09:08:00,1,1,113.82,1,2,5,New Customers
15841,2011-05-05 14:37:00,220,2,613.26,1,2,4,Churn Risk
15843,2011-09-02 10:19:00,100,1,118.95000000000002,1,2,1,Medium-Value
15845,2011-06-01 17:19:00,193,2,643.84,1,2,4,Churn Risk
15847,2011-01-11 14:41:00,334,1,208.59,1,2,1,Medium-Value
15852,2011-06-06 11:22:00,188,1,57.5,1,2,1,Medium-Value
15854,2011-05-12 13:39:00,213,3,437.71,1,2,0,High-Value
15855,2011-09-06 10:09:00,96,1,132.18,1,2,1,Medium-Value
15856,2011-11-07 14:16:00,34,14,9479.69,0,0,0,High-Value
15858,2011-11-10 09:19:00,31,2,661.65,0,2,4,Churn Risk
15860,2011-07-08 13:43:00,156,4,622.16,0,2,0,High-Value
15862,2011-01-12 13:28:00,333,2,527.38,1,2,4,Churn Risk
15864,2011-04-10 10:31:00,245,2,1064.14,1,2,4,Churn Risk
15865,2011-12-09 09:38:00,2,2,603.85,0,2,2,Low-Value
15867,2011-11-04 16:35:00,37,5,1155.53,0,2,0,High-Value
15869,2011-07-03 17:23:00,160,2,149.64,1,2,4,Churn Risk
15870,2011-07-11 10:58:00,153,1,354.09000000000003,1,2,1,Medium-Value
15874,2011-08-04 12:17:00,129,3,3480.1800000000003,0,2,0,High-Value
15877,2011-08-12 11:53:00,121,1,251.02,1,2,1,Medium-Value
15880,2010-05-12 13:00:00,578,1,343.28000000000003,1,2,1,Medium-Value
15881,2010-10-12 13:32:00,425,1,114.45000000000002,1,2,1,Medium-Value
15882,2010-06-12 13:12:00,547,2,371.32000000000005,1,2,4,Churn Risk
15883,2011-07-12 17:05:00,152,2,396.48,1,2,4,Churn Risk
15885,2011-08-09 10:43:00,124,3,379.35,1,2,0,High-Value
15886,2011-10-10 14:25:00,62,1,181.09,1,2,1,Medium-Value
15889,2011-06-07 11:10:00,187,2,446.87,1,2,4,Churn Risk
15894,2010-05-12 14:06:00,578,1,156.74,1,2,1,Medium-Value
15898,2011-08-12 15:23:00,121,3,907.58,0,2,0,High-Value
15899,2010-06-12 10:36:00,547,1,56.25,1,2,1,Medium-Value
15901,2011-08-07 12:18:00,126,1,110.49,1,2,1,Medium-Value
15903,2011-11-11 16:33:00,30,1,1405.2,1,2,1,Medium-Value
15904,2011-01-12 14:50:00,333,1,164.68,1,2,1,Medium-Value
15906,2011-04-05 11:50:00,250,2,862.32,1,2,4,Churn Risk
15907,2011-06-12 12:21:00,182,1,437.93,1,2,1,Medium-Value
15910,2011-09-12 10:51:00,90,4,553.4,0,2,0,High-Value
15916,2011-09-11 16:33:00,91,5,878.2,0,2,0,High-Value
15917,2011-06-04 10:40:00,190,1,123.1,1,2,1,Medium-Value
15918,2011-02-06 11:42:00,308,1,192.23,1,2,1,Medium-Value
15919,2010-06-12 11:26:00,547,1,270.72,1,2,1,Medium-Value
15920,2011-08-07 15:31:00,126,4,167.5,1,2,-1,Noise/Outlier
15922,2010-01-12 13:51:00,698,1,369.5,1,2,1,Medium-Value
15923,2010-02-12 12:16:00,667,1,127.08,1,2,1,Medium-Value
15930,2011-03-10 14:52:00,276,1,426.63,1,2,1,Medium-Value
15932,2011-12-09 14:24:00,2,4,1226.1,0,2,3,Potential
15935,2011-12-04 09:35:00,7,1,308.82,1,2,5,New Customers
15937,2011-06-10 15:48:00,184,1,145.35,1,2,1,Medium-Value
15938,2011-05-04 10:40:00,221,1,105.0,1,2,1,Medium-Value
15939,2011-12-06 14:48:00,5,6,3563.13,0,0,3,Potential
15940,2011-01-02 16:18:00,343,1,35.8,1,2,1,Medium-Value
15944,2011-08-03 10:33:00,130,1,325.1,1,2,1,Medium-Value
15945,2010-09-12 13:14:00,455,1,181.0,1,2,1,Medium-Value
15948,2011-01-12 15:32:00,333,1,311.0,1,2,1,Medium-Value
15950,2011-08-11 11:09:00,122,1,418.29,1,2,1,Medium-Value
15951,2011-01-12 08:34:00,333,1,333.05,1,2,1,Medium-Value
15952,2011-06-11 11:18:00,183,3,573.92,1,2,0,High-Value
15953,2011-12-05 11:44:00,6,5,1077.83,0,2,3,Potential
15955,2011-11-10 14:37:00,31,7,2062.4900000000002,0,2,0,High-Value
15957,2011-08-11 12:14:00,122,1,428.89,1,2,1,Medium-Value
15965,2011-11-11 11:02:00,30,3,695.09,0,2,0,High-Value
15969,2011-07-12 11:06:00,152,2,443.7,1,2,4,Churn Risk
15970,2011-09-02 12:08:00,100,1,314.1,1,2,1,Medium-Value
15971,2011-12-09 10:47:00,2,6,1680.95,0,2,3,Potential
15973,2010-08-12 11:42:00,486,1,307.82000000000005,1,2,1,Medium-Value
15974,2011-12-05 11:10:00,6,4,1633.49,0,2,3,Potential
15976,2011-03-05 17:12:00,281,1,209.99,1,2,1,Medium-Value
15980,2011-12-09 09:41:00,2,2,1638.68,0,2,2,Low-Value
15981,2011-12-04 09:49:00,7,2,790.8,0,2,2,Low-Value
15983,2010-09-12 10:45:00,455,2,823.55,1,2,4,Churn Risk
15984,2011-07-12 12:16:00,152,5,1210.65,0,2,0,High-Value
15985,2011-08-08 16:31:00,125,1,242.84,1,2,1,Medium-Value
15986,2011-09-11 15:17:00,91,1,168.12,1,2,1,Medium-Value
15987,2011-11-08 09:45:00,33,3,525.8900000000001,0,2,0,High-Value
15992,2011-06-12 11:00:00,182,1,41.989999999999995,1,2,1,Medium-Value
15993,2011-06-11 16:13:00,183,3,675.3199999999999,1,2,0,High-Value
15996,2011-12-09 15:14:00,2,2,416.07,0,2,2,Low-Value
15998,2011-03-11 12:45:00,275,2,1442.6,1,2,4,Churn Risk
16000,2011-07-12 12:17:00,152,3,12393.7,0,0,-1,Noise/Outlier
16003,2011-10-11 09:57:00,61,2,941.47,1,2,4,Churn Risk
16005,2011-10-06 12:01:00,66,1,120.49000000000001,1,2,1,Medium-Value
16006,2011-12-05 13:12:00,6,1,101.4,1,2,5,New Customers
16007,2011-12-06 12:01:00,5,3,1485.19,0,2,3,Potential
16009,2011-07-11 15:37:00,153,2,544.95,1,2,4,Churn Risk
16010,2011-08-04 10:14:00,129,3,407.5,1,2,0,High-Value
16011,2011-12-08 14:12:00,3,9,2203.31,0,0,3,Potential
16012,2011-07-07 18:02:00,156,3,1415.29,0,2,0,High-Value
16013,2011-12-08 12:18:00,3,26,19403.16,0,0,-1,Noise/Outlier
16014,2011-10-07 16:29:00,65,2,399.45,1,2,4,Churn Risk
16015,2011-06-12 10:58:00,182,1,203.1,1,2,1,Medium-Value
16016,2011-06-12 14:35:00,182,3,810.06,1,2,0,High-Value
16018,2011-12-06 13:52:00,5,1,161.9,1,2,5,New Customers
16019,2011-07-01 10:00:00,163,2,723.35,1,2,4,Churn Risk
16020,2011-05-10 13:54:00,215,1,518.8,1,2,1,Medium-Value
16025,2011-10-11 11:45:00,61,1,439.65999999999997,1,2,1,Medium-Value
16027,2011-10-02 12:19:00,70,3,595.87,0,2,0,High-Value
16029,2011-11-10 11:15:00,31,33,48851.67,0,0,-1,Noise/Outlier
16030,2011-03-02 11:28:00,284,1,331.24,1,2,1,Medium-Value
